id,symbol,timeframe,signal_type,entry_price,stop_loss,take_profit,confidence,timestamp,status
461,CADJPY,M15,BUY,106.995,106.90362103216961,107.14550653525008,0.7,2025-07-10 11:47:56.549430,executed
462,AUDUSD,M5,BUY,0.65843,0.6581145629250076,0.6589495434176346,0.75,2025-07-10 12:03:14.302582,executed
463,AUDUSD,M15,BUY,0.65843,0.6577910132394726,0.6594824487820449,0.75,2025-07-10 12:03:14.307114,executed
464,NZDUSD,M5,BUY,0.60293,0.6026007548831036,0.6034722860748881,0.75,2025-07-10 12:03:14.321599,executed
465,NZDUSD,M15,BUY,0.60293,0.6023144552208567,0.6039438384597654,0.75,2025-07-10 12:03:14.326079,executed
466,USDCHF,M5,BUY,0.79713,0.7967831199799625,0.7977013317977087,0.8,2025-07-10 12:03:14.330869,executed
467,AUDCAD,M15,BUY,0.89996,0.8992646157481122,0.9011053387678151,0.75,2025-07-10 12:03:14.362287,executed
468,CADJPY,M15,BUY,106.987,106.89234622788032,107.14290033055005,0.7,2025-07-10 12:03:14.371842,executed
469,GBPUSD,M5,SELL,1.35764,1.358165477804853,1.356774507144948,0.75,2025-07-10 12:03:14.394315,executed
470,GBPUSD,M5,BUY,1.35843,1.3580214135211355,1.3591029659651888,0.75,2025-07-10 15:34:27.482952,executed
471,GBPUSD,M15,SELL,1.35843,1.3593241224311234,1.3569573277605027,0.75,2025-07-10 15:34:27.487166,executed
472,AUDUSD,M5,BUY,0.65925,0.6589530129999513,0.6597391550589037,0.75,2025-07-10 15:34:27.510740,executed
473,AUDUSD,M15,BUY,0.65925,0.658609906391503,0.6603042718257599,0.75,2025-07-10 15:34:27.515046,executed
474,USDCHF,M15,BUY,0.79649,0.7959695688651549,0.7973471806926862,0.8,2025-07-10 15:34:27.533020,executed
475,AUDCAD,M15,BUY,0.90006,0.8992277160708181,0.9014308205892407,0.75,2025-07-10 15:34:27.567021,executed
476,EURUSD,M5,BUY,1.17055,1.1703333293020757,1.1709068693848166,0.75,2025-07-10 15:34:27.581121,executed
477,EURUSD,M15,SELL,1.17055,1.1710510032736001,1.1697248181375997,0.75,2025-07-10 15:34:27.585537,executed
478,GBPUSD,M5,BUY,1.35846,1.3580763417114305,1.3590919077694084,0.75,2025-07-10 15:43:16.085271,executed
479,GBPUSD,M15,SELL,1.35846,1.35939038909779,1.3569275944271695,0.75,2025-07-10 15:43:16.089781,executed
480,AUDUSD,M5,BUY,0.65933,0.6590504142088522,0.6597904942442432,0.75,2025-07-10 15:43:16.102886,executed
481,AUDUSD,M15,BUY,0.65933,0.6586491063915029,0.6604514718257598,0.75,2025-07-10 15:43:16.107266,executed
482,NZDUSD,M5,BUY,0.604,0.6037596581292891,0.6043958571988178,0.75,2025-07-10 15:43:16.120696,executed
483,NZDUSD,M15,BUY,0.604,0.6034661733007027,0.6048792439753131,0.75,2025-07-10 15:43:16.125028,executed
484,USDCHF,M15,BUY,0.79643,0.7958891688651548,0.7973207806926861,0.8,2025-07-10 15:43:16.133760,executed
485,GBPJPY,M5,SELL,198.577,198.6528507433724,198.45206936385725,0.75,2025-07-10 15:43:16.146898,executed
486,AUDCAD,M15,BUY,0.90018,0.8992933160708181,0.9016404205892408,0.75,2025-07-10 15:43:16.159908,executed
487,CADJPY,M5,BUY,107.055,107.00914523512034,107.13052549509592,0.7,2025-07-10 15:43:16.172898,executed
488,EURUSD,M5,BUY,1.17056,1.170312936231337,1.1709669285601512,0.75,2025-07-10 15:43:16.181788,executed
489,EURUSD,M15,SELL,1.17056,1.1710927366069335,1.1696825514709333,0.75,2025-07-10 15:43:16.186263,executed
490,USDCHF,M5,BUY,0.79654,0.7963578035172685,0.796840088324499,0.8,2025-07-10 16:17:08.473358,executed
491,USDCHF,M15,BUY,0.79654,0.7961176722953319,0.7972355985723945,0.8,2025-07-10 16:17:08.478930,executed
492,CADJPY,M5,BUY,107.051,107.00682702179742,107.12375549351015,0.8,2025-07-10 16:17:08.657408,executed
493,EURUSD,M15,SELL,1.17054,1.1710165055779058,1.169755167283449,0.75,2025-07-10 16:28:35.289932,executed
494,AUDUSD,M5,BUY,0.65936,0.6591284999978156,0.6597412941212447,0.75,2025-07-10 16:28:35.335531,executed
495,AUDUSD,M15,BUY,0.65936,0.6587913009606317,0.6602966807707242,0.75,2025-07-10 16:28:35.340090,executed
496,USDCHF,M5,BUY,0.79647,0.7962751033826002,0.7967910061933644,0.7,2025-07-10 16:28:35.382448,executed
497,USDCHF,M15,BUY,0.79647,0.7960182056286653,0.7972141319057278,0.8,2025-07-10 16:28:35.386743,executed
498,NZDUSD,M5,BUY,0.60424,0.6039952865466153,0.6046430574526336,0.75,2025-07-10 16:28:35.442822,executed
499,NZDUSD,M15,BUY,0.60424,0.6037285430345611,0.6050823997077817,0.75,2025-07-10 16:28:35.447128,executed
500,EURUSD,M5,SELL,1.17017,1.1704283919604508,1.1697444132416102,0.8,2025-07-10 16:43:55.550922,executed
501,GBPUSD,M5,BUY,1.35819,1.357935464365695,1.3586092351623849,0.8,2025-07-10 16:43:55.559415,executed
502,USDCHF,M15,BUY,0.7966,0.7961631115448432,0.7973195809849641,0.8,2025-07-10 16:43:55.594241,executed
503,CADJPY,M5,BUY,107.048,107.00994599805222,107.11067717967872,0.7,2025-07-10 16:43:55.663204,executed
504,EURUSD,M5,SELL,1.17013,1.170455469966551,1.1695939318197979,0.8,2025-07-10 16:59:14.579751,executed
505,GBPUSD,M5,SELL,1.35796,1.3583446532706869,1.3573264534365157,0.8,2025-07-10 16:59:14.590138,executed
506,AUDUSD,M15,BUY,0.65936,0.6588181504993188,0.6602524580011218,0.75,2025-07-10 16:59:14.604126,executed
507,USDJPY,M5,SELL,146.277,146.34023668043045,146.1728454675263,0.75,2025-07-10 16:59:14.609349,executed
508,USDCHF,M5,BUY,0.79676,0.7965445622170043,0.7971148387014046,0.75,2025-07-10 16:59:14.618388,executed
509,USDCHF,M15,BUY,0.79676,0.7963020300055308,0.7975143035203023,0.75,2025-07-10 16:59:14.623447,executed
510,GBPJPY,M5,SELL,198.638,198.71625214608324,198.50911411233352,0.75,2025-07-10 16:59:14.657821,executed
511,AUDCAD,M15,BUY,0.90034,0.8996625453140836,0.90145580771798,0.75,2025-07-10 16:59:14.673601,executed
512,CADJPY,M5,BUY,107.115,107.07300360228761,107.18417053740863,0.75,2025-07-10 16:59:14.693080,executed
513,AUDUSD,M15,BUY,0.65841,0.6577069304327431,0.6595679969343056,0.8,2025-07-10 17:14:43.525851,executed
514,USDJPY,M5,BUY,146.331,146.25106619647238,146.4626556763984,0.75,2025-07-10 17:14:43.531625,executed
515,USDJPY,M15,BUY,146.331,146.21147473899984,146.52786513576496,0.75,2025-07-10 17:14:43.536716,executed
516,USDCHF,M15,BUY,0.7971,0.7965149593381268,0.7980635963842619,0.75,2025-07-10 17:14:43.546739,executed
517,USDCAD,M5,SELL,1.36662,1.3671188372466507,1.3657983857113984,0.75,2025-07-10 17:14:43.552119,executed
518,NZDUSD,M15,BUY,0.60322,0.6025642770509425,0.6043000142690359,0.8,2025-07-10 17:14:43.568423,executed
519,GBPJPY,M5,SELL,198.571,198.68239175257625,198.38753123105087,0.8,2025-07-10 17:14:43.585402,executed
520,CADJPY,M5,BUY,107.073,107.01224418199284,107.17306840612942,0.75,2025-07-10 17:14:43.617103,executed
521,USDJPY,M5,BUY,146.394,146.29571663086318,146.55587849034302,0.75,2025-07-10 17:30:09.197385,executed
522,USDJPY,M15,BUY,146.394,146.26927124840432,146.59943559086346,0.75,2025-07-10 17:30:09.202450,executed
523,AUDCAD,M5,BUY,0.90005,0.8992282703379142,0.9014034370904944,0.8,2025-07-10 17:30:09.255232,pending
524,USDJPY,M5,BUY,146.752,146.62212729900008,146.96590797811754,0.75,2025-07-10 18:40:12.416242,executed
525,USDCAD,M5,BUY,1.36849,1.3669802049110953,1.3709767213229018,0.8,2025-07-10 18:40:12.462494,executed
526,AUDUSD,M15,BUY,0.65894,0.6572058571348928,0.6617962353072354,0.75,2025-07-10 18:40:12.498280,executed
527,NZDUSD,M15,BUY,0.60318,0.6017488009541165,0.6055372690167494,0.75,2025-07-10 18:40:12.557402,executed
528,GBPJPY,M5,BUY,199.081,198.91415436852049,199.35580456949563,0.75,2025-07-10 18:40:12.584327,executed
529,GBPJPY,M15,BUY,199.082,198.78685048164178,199.56812861847234,0.75,2025-07-10 18:40:12.600142,executed
530,CADCHF,M5,BUY,0.58269,0.582141894911194,0.5835927613227395,0.75,2025-07-10 18:40:12.647091,executed
531,CADCHF,M15,BUY,0.58269,0.581626569358368,0.5844415328215117,0.7,2025-07-10 18:40:12.660705,executed
532,AUDCAD,M15,BUY,0.90167,0.8999120187865023,0.9045654984692902,0.75,2025-07-10 18:40:12.682920,executed
533,CADJPY,M5,BUY,107.236,107.10009227674722,107.4598480147693,0.75,2025-07-10 18:40:12.708244,executed
534,CADJPY,M15,BUY,107.236,106.98407662115953,107.65093262397255,0.75,2025-07-10 18:40:12.723471,executed
535,USDJPY,M5,BUY,146.752,146.62948352668738,146.95379183839728,0.75,2025-07-10 18:55:40.528847,executed
536,USDJPY,M15,BUY,146.752,146.5439403768895,147.09468643806437,0.75,2025-07-10 18:55:40.533919,executed
537,USDCAD,M5,BUY,1.36952,1.3681439613401511,1.371786416616222,0.75,2025-07-10 18:55:40.538952,executed
538,USDCAD,M15,BUY,1.36952,1.3669148227317036,1.373810880206606,0.75,2025-07-10 18:55:40.544000,executed
539,USDCHF,M15,BUY,0.79767,0.7969589980518819,0.7988410620321945,0.75,2025-07-10 18:55:40.562100,executed
540,GBPJPY,M5,BUY,198.992,198.84046142448577,199.24159294790576,0.75,2025-07-10 18:55:40.576302,executed
541,CADCHF,M5,BUY,0.58242,0.5819670414774992,0.5831660493311779,0.7,2025-07-10 18:55:40.594155,executed
542,CADJPY,M5,BUY,107.154,107.04082250627563,107.34040998966364,0.75,2025-07-10 18:55:40.614342,executed
543,USDJPY,M5,BUY,146.933,146.80549708290334,147.14300480462975,0.75,2025-07-10 19:11:01.814339,executed
544,USDJPY,M15,BUY,146.933,146.70870832663755,147.30242157965577,0.75,2025-07-10 19:11:01.819024,executed
545,USDCAD,M5,BUY,1.36936,1.3682640980931293,1.371165014905434,0.75,2025-07-10 19:11:01.824228,executed
546,USDCAD,M15,BUY,1.36936,1.3669960997008097,1.373253482845725,0.75,2025-07-10 19:11:01.828966,executed
547,AUDUSD,M15,BUY,0.65874,0.6570912100257639,0.6614556540752125,0.75,2025-07-10 19:11:01.838998,executed
548,USDCHF,M15,BUY,0.79777,0.7970969805338531,0.7988785026501242,0.75,2025-07-10 19:11:01.847958,executed
549,GBPJPY,M5,BUY,199.215,199.05112651938626,199.48490926218736,0.75,2025-07-10 19:11:01.861922,executed
550,GBPJPY,M15,BUY,199.215,198.90140413954427,199.7315108289859,0.75,2025-07-10 19:11:01.867244,executed
551,AUDCAD,M5,BUY,0.90197,0.9011565035623567,0.9033098764855303,0.75,2025-07-10 19:11:01.891872,executed
552,AUDCAD,M15,BUY,0.90197,0.9002989628514915,0.9047222964798967,0.75,2025-07-10 19:11:01.896821,executed
553,CADJPY,M5,BUY,107.298,107.18663013717163,107.48143271524674,0.75,2025-07-10 19:11:01.901851,executed
554,CADJPY,M15,BUY,107.298,107.06008552137465,107.6898591412653,0.75,2025-07-10 19:11:01.906507,executed
555,USDJPY,M5,BUY,146.95,146.8289697534238,147.14934393553727,0.75,2025-07-10 19:26:35.674162,executed
556,USDJPY,M15,BUY,146.95,146.73096766086366,147.31075914681279,0.75,2025-07-10 19:26:35.678895,executed
557,USDCAD,M15,BUY,1.36951,1.3673045841851463,1.3731424495774063,0.75,2025-07-10 19:26:35.688022,executed
558,NZDUSD,M5,SELL,0.6023,0.6029755505205533,0.6011873285543826,0.8,2025-07-10 19:26:35.711216,executed
559,NZDUSD,M15,BUY,0.6023,0.6009957460828228,0.6044481829224093,0.8,2025-07-10 19:26:35.715965,executed
560,GBPJPY,M5,BUY,199.267,199.11240689869382,199.5216239315631,0.75,2025-07-10 19:26:35.720911,executed
561,GBPJPY,M15,BUY,199.267,198.96856092093836,199.75854671845445,0.75,2025-07-10 19:26:35.725762,executed
562,CADJPY,M5,BUY,107.297,107.20022040040476,107.45640169345097,0.75,2025-07-10 19:26:35.757520,executed
563,CADJPY,M15,BUY,107.297,107.07803856296913,107.65764236687437,0.75,2025-07-10 19:26:35.762021,executed
564,USDJPY,M5,BUY,147.0,146.87549683800654,147.20506403151865,0.75,2025-07-10 19:42:02.213961,executed
565,USDJPY,M15,BUY,147.0,146.78274530608184,147.3578312605711,0.75,2025-07-10 19:42:02.218954,executed
566,USDCAD,M15,BUY,1.37001,1.36798077296046,1.3733522563004186,0.75,2025-07-10 19:42:02.228535,executed
567,AUDUSD,M15,BUY,0.65824,0.6567372821971293,0.6607150646164929,0.75,2025-07-10 19:42:02.238158,executed
568,NZDUSD,M5,SELL,0.60223,0.60282578428454,0.6012487082372283,0.8,2025-07-10 19:42:02.252022,executed
569,NZDUSD,M15,BUY,0.60223,0.6009752821606688,0.6042965940883104,0.8,2025-07-10 19:42:02.256606,executed
570,GBPJPY,M15,BUY,199.307,199.01344613147992,199.79050048932717,0.75,2025-07-10 19:42:02.265856,executed
571,AUDCAD,M5,BUY,0.90171,0.9010340102918539,0.9028233948134171,0.75,2025-07-10 19:42:02.288587,executed
572,AUDCAD,M15,BUY,0.90171,0.9001399498751201,0.9042959649115668,0.75,2025-07-10 19:42:02.293115,executed
573,CADJPY,M15,BUY,107.295,107.0886111990177,107.63493449573556,0.75,2025-07-10 19:42:02.302092,executed
574,USDJPY,M5,BUY,147.016,146.8967030024001,147.21248917251748,0.75,2025-07-10 19:57:30.107860,executed
575,USDJPY,M15,BUY,147.016,146.8061792652709,147.36158709249494,0.75,2025-07-10 19:57:30.112528,executed
576,USDCAD,M5,BUY,1.3702,1.3695188189417662,1.3713219452723855,0.75,2025-07-10 19:57:30.117166,executed
577,USDCAD,M15,BUY,1.3702,1.3683742432323989,1.3732071287936962,0.75,2025-07-10 19:57:30.121800,executed
578,AUDUSD,M5,BUY,0.65782,0.6572648460579338,0.6587343711986972,0.7,2025-07-10 19:57:30.126729,executed
579,AUDUSD,M15,BUY,0.65782,0.656445111237512,0.6600845226676271,0.8,2025-07-10 19:57:30.131675,executed
580,USDCHF,M15,BUY,0.79811,0.7974484865875187,0.7991995515029104,0.75,2025-07-10 19:57:30.140851,executed
581,GBPJPY,M5,BUY,199.285,199.13700394623567,199.52875820620005,0.75,2025-07-10 19:57:30.154242,executed
582,GBPJPY,M15,BUY,199.285,199.00451998061592,199.74696709075022,0.75,2025-07-10 19:57:30.159797,executed
583,CADJPY,M5,BUY,107.293,107.20624875003588,107.43588441170563,0.75,2025-07-10 19:57:30.191897,executed
584,CADJPY,M15,BUY,107.293,107.09916970581534,107.61224989630416,0.75,2025-07-10 19:57:30.196404,executed
